name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
boston,2022-01-05,51.1,26.5,40.9,51.1,17.1,35.5,36.4,84.14,0.13,,29.17,,0,0,31,19.3,196.7,1014.1,85.8,9.5,54.8,1.8,1,,2022-01-05T07:13:36,2022-01-05T16:26:04,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-06,42.9,33.1,37.5,38.3,25.6,30.5,25.4,63.1,0,,0,,4.45,4.45,27.6,17.2,270.8,1011.2,74.3,9.9,151.4,5.5,3,,2022-01-06T07:13:31,2022-01-06T16:27:03,0.09,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-07,33.1,24.2,29.7,28.9,11.6,19.9,22.8,76.48,0.42,,37.5,,2.67,7.12,27.6,19.5,302.2,1011.7,88.3,5.3,68.4,2.2,2,,2022-01-07T07:13:22,2022-01-07T16:28:04,0.14,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-08,28.2,17.1,22.4,21.9,2,11.6,7,51.94,0,,0,,1.06,7.77,31.1,17,287.6,1029.8,29.4,9.9,205,7.4,4,,2022-01-08T07:13:12,2022-01-08T16:29:06,0.19,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-09,43.1,22.6,35,34.7,11.4,25.7,26.3,70.55,0.01,,25,,0,6.8,43.5,29.5,220.1,1020.1,97.9,9.9,110.3,3.6,3,,2022-01-09T07:12:59,2022-01-09T16:30:10,0.24,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-10,39.8,22.9,29.5,31.7,9.1,18,9.8,44.1,0,0,,snow,0,2.2,33.3,26.1,289,1015.6,56.7,9.9,142.3,9.2,5,10,2022-01-10T07:12:43,2022-01-10T16:31:14,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-11,21.8,8.1,12.8,9.2,-10.9,-1.9,-6.2,42.7,0,0,,snow,0,1.8,30.9,21.7,301.8,1028.9,31.8,9.8,92,8.5,4,10,2022-01-11T07:12:26,2022-01-11T16:32:20,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-12,42.1,10,27.8,34.3,-3.2,17.5,11.5,51,0,0,,,0,1.5,34.2,22.9,222.5,1022.1,78.1,9.9,79.1,7.1,4,10,2022-01-12T07:12:06,2022-01-12T16:33:28,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-13,46.2,28.9,36.4,41.9,22,33.1,26.5,68.2,0,0,,,0.3,1.4,14.1,11.2,123,1016.3,85.8,9.9,80.7,7.5,4,10,2022-01-13T07:11:43,2022-01-13T16:34:36,0.41,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-14,41,19.1,34.5,32.4,1.7,25.1,24.7,69.2,0,0,,,0.5,1.5,36.7,25.9,316.8,1008.8,82.6,9.9,25.5,2.5,1,10,2022-01-14T07:11:19,2022-01-14T16:35:45,0.45,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-15,15.2,3.9,9.8,-0.4,-15.6,-8,-12.8,34.9,0,0,,,0,1.3,33.8,26,310.6,1020.5,30.3,9.9,89,8.3,4,10,2022-01-15T07:10:52,2022-01-15T16:36:55,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-16,33.8,6,16.6,25.2,-11.9,6.9,-0.7,46.7,0,0,,,0.1,1.1,26.8,19.2,182.4,1027.4,44.3,9.9,90.3,8.3,4,10,2022-01-16T07:10:22,2022-01-16T16:38:06,0.49,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-17,48,34.9,40.3,40.6,23.5,30.3,34.9,81.5,0.74,100,,"rain,snow",2,1.4,53.7,39.8,162.7,993.2,93.5,7.7,45.6,4,4,10,2022-01-17T07:09:51,2022-01-17T16:39:18,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-18,36,20.9,28.3,26,8.6,15.8,9.3,45.2,0,0,,,0.6,1,39,24,290.5,1004.7,39.4,9.9,90,8.3,4,10,2022-01-18T07:09:17,2022-01-18T16:40:31,0.5,Partially cloudy,Clearing in the afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-19,46.1,20.8,33.6,38,9.9,24.7,18.9,54.8,0,0,,,0,0.7,42.3,25,219.7,1017,75.3,9.9,66.7,6.3,3,10,2022-01-19T07:08:41,2022-01-19T16:41:45,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702,72508854733"
boston,2022-01-20,38.9,20,33.9,34.7,5.8,26.2,22.6,65.1,0.15,100,,"rain,snow",1,0.3,27.6,18.2,287.1,1019.1,88.9,9.1,22.2,2.4,1,10,2022-01-20T07:08:03,2022-01-20T16:42:59,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-21,21.8,10.1,16.1,14.4,-7.9,3.6,-1.3,45.7,0,0,,,0.4,0.7,26.8,19.4,296.2,1033.7,60.7,9.9,92,8.7,4,10,2022-01-21T07:07:23,2022-01-21T16:44:14,0.56,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-22,26.1,13.8,19,21.6,-1.5,8.9,6.5,58.5,0,0,,,0.7,0.4,25.1,14.7,270.2,1027.5,80.1,9.5,82.6,7.8,4,10,2022-01-22T07:06:41,2022-01-22T16:45:29,0.6,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-23,35.1,19.7,27.3,28.7,6.8,18.1,12.8,56.6,0,0,,snow,0.4,0.8,25.9,13.7,237.5,1011.5,81.6,9.6,84.5,8,5,10,2022-01-23T07:05:57,2022-01-23T16:46:45,0.65,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-24,29.9,22.8,27.1,29.9,11.8,19.8,15.9,63.4,0.01,100,,snow,0.6,0.6,15.2,11.2,228.3,1011.9,67.3,9.3,84.2,8,4,10,2022-01-24T07:05:10,2022-01-24T16:48:01,0.7,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-25,39.9,28.1,33.3,35.7,20.6,26.3,24.1,71.2,0.06,100,,"rain,snow",0.3,0.6,24.4,13.6,245,1013.8,86.2,8,48.9,4.7,3,10,2022-01-25T07:04:22,2022-01-25T16:49:18,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-26,28,12.8,21.6,18.7,0.7,9.9,0.6,39.7,0,0,,,0.6,0.4,25.3,17.1,319.6,1025.3,22.4,9.9,102.5,9.6,4,10,2022-01-26T07:03:31,2022-01-26T16:50:35,0.81,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-27,26.1,8.8,18,19.2,-2.4,8.2,-1.9,42.1,0,0,,,0.1,0.3,24.2,13.8,249.7,1029.3,31.4,9.9,96.8,9.1,5,10,2022-01-27T07:02:39,2022-01-27T16:51:53,0.86,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-28,35.1,26,30.6,35.1,15.6,24.1,17,57.1,0,0,,,2.5,0.9,26.6,12.5,177.8,1020,98.7,9.8,41,4,2,10,2022-01-28T07:01:45,2022-01-28T16:53:11,0.91,Overcast,Cloudy skies throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-29,29.1,12,19.2,19.4,-8.1,2.6,15.6,85.7,0.46,100,,snow,7.7,5.6,44.6,29.7,255.5,1002.1,82,0.8,9,0.9,0,10,2022-01-29T07:00:48,2022-01-29T16:54:29,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-30,22.9,10.1,16.6,11,-6.6,2,-4.5,39,0,0,,,4.4,13.4,33.1,23.8,285,1010.3,48.3,9.6,99.1,9.4,5,10,2022-01-30T06:59:50,2022-01-30T16:55:47,0.98,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702,74490494723,72508854733"
boston,2022-01-31,29.9,13.2,21.8,26.5,1.3,15.2,3.9,46,0,0,,,0,13,17.9,8.9,224,1027.4,32,9.9,88.2,8.2,5,10,2022-01-31T06:58:51,2022-01-31T16:57:06,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
boston,2022-02-01,35,17.3,27.4,31.1,5.6,19.2,18,67.5,0,0,,"freezingrain,snow",0.1,11.4,18.3,14.5,232.3,1034.9,75,9.9,32.2,3.3,2,10,2022-02-01T06:57:49,2022-02-01T16:58:24,0,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-02,40,30.8,35.8,40,28.8,34.5,31.8,85.6,0,0,,rain,0,9.6,13.2,9,64,1031.4,97.8,8.4,59,5.5,3,10,2022-02-02T06:56:46,2022-02-02T16:59:43,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-03,47,36.1,40.3,43.7,29.9,35.7,39.3,96.4,0.12,100,,rain,0,6.4,20.8,11.2,166.1,1023.6,93.4,4.4,34,2.9,2,10,2022-02-03T06:55:40,2022-02-03T17:01:01,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-02-04,40,21.9,30.9,35.8,9.7,21.6,28.5,90.9,1.7,100,,"rain,freezingrain,snow,ice",1,3.7,23.7,19.5,117.8,1015,99.9,2.6,10.5,1,1,10,2022-02-04T06:54:34,2022-02-04T17:02:20,0.07,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-05,24.2,16.1,21.3,12.4,1.3,8.7,10.1,63.1,0.14,100,,snow,0.3,3.9,30.6,21.7,310.7,1021,57.1,9.1,91,8.7,5,10,2022-02-05T06:53:25,2022-02-05T17:03:39,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-02-06,26.2,10.1,19.1,24.2,-3.1,10.1,7,59.2,0,0,,,0.1,3.5,20.8,13.7,217.6,1036.3,39,9.9,112.8,10.4,5,10,2022-02-06T06:52:15,2022-02-06T17:04:58,0.15,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-07,39.8,21.7,31.8,39.8,15.4,28,28.2,86.7,0.27,100,,"rain,freezingrain,snow",0,3.1,13.2,10.1,109.8,1027.1,96.2,7.9,53.7,4.9,3,10,2022-02-07T06:51:04,2022-02-07T17:06:16,0.2,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-08,41,36,38.1,36.6,25.7,31.4,33.8,85.1,0.62,100,,rain,0,2.6,27.7,18.1,272.6,1010.4,94.7,6.5,40,3.8,2,10,2022-02-08T06:49:51,2022-02-08T17:07:35,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-09,43.1,29.8,35.2,38.4,19.4,27.8,20.9,56.4,0,0,,,0.1,2.2,29.3,18,223.8,1015.6,19.8,9.9,116.8,11,5,10,2022-02-09T06:48:36,2022-02-09T17:08:53,0.29,Clear,Clear conditions throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-10,50,30.7,40.1,45.6,26,35.3,30.6,71.4,0,0,,rain,0.1,2,27.7,22.8,210,1010.6,53.2,9,83.7,8.3,5,10,2022-02-10T06:47:20,2022-02-10T17:10:11,0.34,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-02-11,52.1,30.6,41.4,52.1,26.1,36.9,27.4,59.3,0,0,,,0.1,1.6,26.2,18.3,190.1,1014.6,30.6,9.9,110.4,10.6,5,10,2022-02-11T06:46:03,2022-02-11T17:11:29,0.38,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-12,60.2,39.8,49.8,60.2,32.4,46.3,32.2,52.4,0,0,,,1,1.1,35.5,24,240.3,1012,82.2,9.9,102.8,9.7,5,10,2022-02-12T06:44:44,2022-02-12T17:12:47,0.42,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-02-13,38.9,25.1,29.9,31.7,13.8,21.3,22.3,75.7,0.2,100,,snow,3.1,2.4,23.3,13.6,255.3,1019.7,99.7,3.7,12.1,1.6,1,10,2022-02-13T06:43:24,2022-02-13T17:14:05,0.45,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-02-14,25.1,14.8,19.6,14.5,1,6.3,5.3,55.3,0.02,100,,snow,1.8,5.4,30,20.7,305.9,1017.3,60.2,7.1,68.7,5.8,5,10,2022-02-14T06:42:03,2022-02-14T17:15:23,0.48,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-15,27,10.7,19.1,17.3,-4.8,7.2,-2.2,38.7,0,0,,,0.2,4.5,24.1,17,278.3,1034.2,24.4,9.9,121.9,10.6,6,10,2022-02-15T06:40:40,2022-02-15T17:16:40,0.49,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-16,46.1,16.7,31.3,38.4,7.3,22.8,20.6,64.7,0,0,,,0,3.5,34.3,22.9,188.5,1037.2,63.8,9.9,128.8,12,5,10,2022-02-16T06:39:16,2022-02-16T17:17:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-17,61,44.3,53.3,61,38.9,51.3,44.4,72.6,0,0,,rain,1.4,1.9,36.4,24,205.1,1018.1,80.1,9.8,93.1,8.5,4,10,2022-02-17T06:37:51,2022-02-17T17:19:14,0.51,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-18,62.1,26.1,45.4,62.1,16.9,40,32.8,63.6,0.34,100,,rain,0.3,0.4,45.6,31.8,270.7,1002.6,57,8.8,103,9,6,10,2022-02-18T06:36:25,2022-02-18T17:20:30,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-19,38,20.8,28,28,9.2,17.2,12.2,52.1,0,0,,snow,0.3,0.1,37.7,26.1,252.3,1014,51.8,9.4,103.9,9,6,10,2022-02-19T06:34:57,2022-02-19T17:21:46,0.54,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-20,33.2,17,25,23.5,1.6,12.7,3.3,39.8,0,0,,,0.2,0.3,35.3,24.9,255.6,1026.4,26.4,9.9,113.2,9.7,6,10,2022-02-20T06:33:29,2022-02-20T17:23:02,0.58,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-21,52.2,30.9,40.4,52.2,18.6,34.4,23.9,52.9,0,0,,,0,0,32,21.6,184.5,1025.9,35.7,9.9,125.7,10.8,6,10,2022-02-21T06:32:00,2022-02-21T17:24:18,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-22,54.1,33,41.4,54.1,27.7,38.6,38.7,90.4,0.32,100,,"rain,freezingrain",0,0,42,26.3,136.5,1025.6,83.1,5.5,50.7,4.4,3,10,2022-02-22T06:30:29,2022-02-22T17:25:33,0.67,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-23,66.9,35.1,54.5,66.9,25.6,52.2,43.1,67.9,0.02,100,,rain,0,0,39.7,27.6,245.9,1011.4,76.1,9.9,92.9,7.9,4,10,2022-02-23T06:28:58,2022-02-23T17:26:48,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-24,33.1,21.9,27,28.1,7.8,18.5,5.2,39,0,0,,,2,0.7,27.4,19.5,258.5,1030.5,87.5,9.9,62.3,5.4,3,10,2022-02-24T06:27:26,2022-02-24T17:28:03,0.79,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-02-25,33.2,18.1,26.8,25,5.9,15.7,21.3,80.8,0.63,100,,"rain,freezingrain,snow,ice",4.3,4.1,33.3,22.5,165.7,1022.1,94.6,3.7,27.1,2.5,1,10,2022-02-25T06:25:52,2022-02-25T17:29:18,0.84,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-02-26,30,14.9,23.1,28.1,4.4,14.8,9.7,57.5,0,0,,,1.7,7.6,20.4,11.2,292.3,1026.7,32.4,9.8,158.6,13.7,6,10,2022-02-26T06:24:18,2022-02-26T17:30:32,0.89,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702,74490494723,72508854733"
boston,2022-02-27,39.9,21.6,30.8,30.8,10.5,20.4,13.2,48.8,0,0,,snow,0,7.1,33.3,22.8,262.5,1013.3,40.9,9.6,159.7,13.7,6,10,2022-02-27T06:22:44,2022-02-27T17:31:46,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-02-28,28.1,18,23.4,18.2,3.8,11.9,-0.9,35.2,0,0,,,0.3,6.6,31.5,18.1,318,1022,36.5,9.9,163.5,14,6,10,2022-02-28T06:21:08,2022-02-28T17:32:59,0.97,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-03-01,37.2,18.7,29.1,31.2,8.9,21.9,14.9,56.8,0.06,100,,"rain,snow",0,6.2,30.6,19.5,189,1022.1,80.9,9.6,66.4,5.8,3,10,2022-03-01T06:19:32,2022-03-01T17:34:12,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-02,42.2,33.9,39.1,35.8,28,32.6,25.3,60,0.03,100,,rain,0.2,5.2,28.2,15.1,260.3,1012.9,61.6,9.9,147,12.6,6,10,2022-03-02T06:17:55,2022-03-02T17:35:25,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-03,38,21.8,33.3,29.5,5.8,23.2,16.9,53.5,0.15,100,,"rain,snow",1.1,4.4,31,22.6,285.2,1014.9,56.2,9.5,106.8,9.2,6,10,2022-03-03T06:16:17,2022-03-03T17:36:38,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-04,34.1,16.9,25.6,27.3,5.8,16,2.9,37.5,0,0,,,0,3.8,27.7,18.1,282.6,1030.7,7.5,9.9,170.5,14.7,6,10,2022-03-04T06:14:39,2022-03-04T17:37:51,0.02,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-05,41,25.7,33.9,35.8,16.6,26.5,13.4,43.1,0,0,,,0,3.2,21.7,12.6,247,1031.3,69.1,9.9,140.5,12,5,10,2022-03-05T06:13:00,2022-03-05T17:39:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-06,64.2,37.1,51,64.2,30.6,49.4,43.9,77.2,0.01,100,,rain,0.4,2.1,38.2,27.3,192.6,1014.5,86.6,8.5,73.3,6.2,4,10,2022-03-06T06:11:20,2022-03-06T17:40:14,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-07,63,51.4,55.5,63,51.4,55.5,43.5,65.6,0.22,100,,rain,0.3,0.4,45.1,28.4,218.8,1005.5,86.1,9.5,50.8,4.6,3,10,2022-03-07T06:09:40,2022-03-07T17:41:26,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-03-08,51.1,36.8,40.9,51.1,27.5,33.3,18.2,41,0.1,100,,rain,0.8,0.3,49,27.5,288.1,1012.5,38.3,9.9,185.8,17.3,7,10,2022-03-08T06:07:59,2022-03-08T17:42:37,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-09,39.9,32,34.7,36.6,24.2,30.6,22.9,64.5,0.25,100,,snow,1.9,0.9,16.6,10.2,150.6,1019.2,97.4,6.9,33.8,3.3,1,10,2022-03-09T06:06:18,2022-03-09T17:43:48,0.21,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-10,50,29.7,39.3,50,20.9,34.1,29.1,69.3,0,0,,,1,1.8,16.1,12.5,240,1019.4,63.3,9.9,175.8,16.2,7,10,2022-03-10T06:04:37,2022-03-10T17:44:59,0.25,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-11,50,31.8,41.3,44.7,27.2,36.8,30,66,0,0,,,0.3,0.4,23,15.9,150.6,1017.6,53.6,9.7,175.2,16.1,7,10,2022-03-11T06:02:55,2022-03-11T17:46:10,0.3,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-03-12,45,24.2,37.4,45,8.8,30.1,33.3,85.4,0.35,100,,"rain,snow,ice",1.3,0.3,44.6,30.7,225.5,994.6,100,4,23,2,1,10,2022-03-12T06:01:13,2022-03-12T17:47:20,0.35,"Snow, Rain, Ice, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"KOWD,72509854704,KLWM,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-03-13,35.2,21.8,28.5,25.7,5,15.9,8.1,42.9,0,0,,,0,0.2,40,28.5,259.6,1013.3,34.6,9.9,194.6,17,7,10,2022-03-13T06:59:30,2022-03-13T18:48:30,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,KLWM,KBED,0518W,KBOS,KBVY"
